transaction_id,sender,receiver,amount,timestamp,is_suspicious
T0014326,A01409,A01509,3411.61,2026-02-07 20:53:00,0
T0015989,A00951,A00899,2482.64,2026-02-07 20:58:00,0
T0018355,A00780,A00841,18746.35,2026-02-07 20:58:00,0
T0023210,A00216,A01996,3350.54,2026-02-07 21:05:00,0
T0012962,A01855,A00809,1166.83,2026-02-07 21:11:00,0
T0000112,A01816,A00581,3166.02,2026-02-07 21:15:00,0
T0002572,A00708,A00144,2209.06,2026-02-07 21:17:00,0
T0012128,A01637,A00396,9633.17,2026-02-07 21:23:00,0
T0002952,A00020,A00650,4753.66,2026-02-07 21:25:00,0
T0016033,A01501,A01132,10463.81,2026-02-07 21:26:00,0
T0002424,A00512,A00277,644.77,2026-02-07 21:26:00,0
T0017016,A00439,A00933,951.0,2026-02-07 21:28:00,0
T0004156,A01645,A00443,5046.94,2026-02-07 21:31:00,0
T0016379,A01711,A00851,1526.36,2026-02-07 21:38:00,0
T0022303,A01863,A01366,7758.13,2026-02-07 21:44:00,0
T0001957,A00025,A01165,68716.77,2026-02-07 21:50:00,0
T0010408,A01290,A00327,9461.61,2026-02-07 21:50:00,0
T0009565,A01876,A00853,3305.63,2026-02-07 21:50:00,0
T0013386,A00247,A00237,2483.15,2026-02-07 21:54:00,0
T0024083,A00894,A01327,3786.85,2026-02-07 21:55:00,0
T0000233,A00046,A00600,1553.71,2026-02-07 21:56:00,0
T0021596,A01336,A00495,2353.02,2026-02-07 22:01:00,0
T0022292,A01021,A01685,692.18,2026-02-07 22:02:00,0
T0019672,A01015,A01748,3305.08,2026-02-07 22:14:00,0
T0017580,A00267,A01539,12115.12,2026-02-07 22:18:00,0
T0023695,A01725,A00601,1906.03,2026-02-07 22:22:00,0
T0003417,A01338,A01219,3669.47,2026-02-07 22:45:00,0
T0013430,A01539,A01501,1543.95,2026-02-07 22:45:00,0
T0000905,A01498,A01993,3122.65,2026-02-07 22:46:00,0
T0009079,A00292,A01686,553.5,2026-02-07 22:49:00,0
T0008686,A00022,A00786,971.52,2026-02-07 22:50:00,0
T0012738,A01729,A01162,28972.24,2026-02-07 22:51:00,0
T0013871,A01775,A00261,3614.83,2026-02-07 22:58:00,0
T0024604,A00350,A01312,2704.44,2026-02-07 23:01:00,0
T0003179,A00600,A00730,4992.18,2026-02-07 23:04:00,0
T0015829,A01448,A00663,2190.19,2026-02-07 23:08:00,0
T0017800,A01636,A01508,9592.81,2026-02-07 23:12:00,0
T0003425,A01153,A00805,8638.13,2026-02-07 23:13:00,0
T0010283,A01297,A00908,3764.18,2026-02-07 23:17:00,0
T0023340,A00714,A00793,4418.57,2026-02-07 23:27:00,0
T0009673,A01701,A01805,601.13,2026-02-07 23:27:00,0
T0004843,A00971,A01698,2587.25,2026-02-07 23:29:00,0
T0004487,A01228,A00063,1672.51,2026-02-07 23:38:00,0
T0016196,A01480,A01831,2420.62,2026-02-07 23:43:00,0
T0017842,A00917,A00179,1661.54,2026-02-07 23:48:00,0
T0023296,A01872,A00791,3107.26,2026-02-07 23:51:00,0
T0022706,A00714,A01968,888.66,2026-02-07 23:52:00,0
T0015005,A00498,A01443,1278.77,2026-02-08 00:00:00,0
T0004298,A00155,A00573,1113.59,2026-02-08 00:00:00,0
T0026128,A00270,A01305,25930.57,2026-02-08 00:00:00,1
T0008388,A01438,A01341,1653.66,2026-02-08 00:03:00,0
T0026130,A01434,A01305,17379.98,2026-02-08 00:03:00,1
T0024358,A01761,A01665,928.26,2026-02-08 00:05:00,0
T0008836,A00701,A01476,1726.82,2026-02-08 00:05:00,0
T0026134,A01836,A01305,39179.95,2026-02-08 00:09:00,1
T0019974,A01908,A00714,1028.14,2026-02-08 00:10:00,0
T0020888,A00075,A01466,4434.93,2026-02-08 00:11:00,0
T0023723,A01542,A01166,3180.6,2026-02-08 00:13:00,0
T0026131,A01305,A00721,14494.29,2026-02-08 00:13:00,1
T0012002,A01567,A01544,2147.81,2026-02-08 00:15:00,0
T0022439,A00990,A00008,3181.69,2026-02-08 00:16:00,0
T0026132,A01951,A01305,22733.24,2026-02-08 00:16:00,1
T0026129,A01305,A00224,23794.61,2026-02-08 00:17:00,1
T0022417,A01380,A01140,4344.46,2026-02-08 00:18:00,0
T0022084,A00590,A01204,2196.51,2026-02-08 00:18:00,0
T0026140,A01257,A01305,10662.23,2026-02-08 00:24:00,1
T0020391,A01574,A00551,618.47,2026-02-08 00:24:00,0
T0006485,A00021,A00323,36258.55,2026-02-08 00:26:00,0
T0026133,A01305,A01307,21895.6,2026-02-08 00:26:00,1
T0006667,A01984,A01722,2404.37,2026-02-08 00:26:00,0
T0026135,A01305,A01256,34030.82,2026-02-08 00:27:00,1
T0001226,A00878,A01577,3114.46,2026-02-08 00:27:00,0
T0005375,A00936,A01564,6245.87,2026-02-08 00:29:00,0
T0026141,A01305,A01563,9484.59,2026-02-08 00:31:00,1
T0026144,A00004,A01305,46133.47,2026-02-08 00:32:00,1
T0003976,A00862,A01809,4945.54,2026-02-08 00:32:00,0
T0026145,A01305,A00174,43401.32,2026-02-08 00:33:00,1
T0026138,A01002,A01305,9223.19,2026-02-08 00:35:00,1
T0026136,A00475,A01305,16680.36,2026-02-08 00:36:00,1
T0000176,A01839,A00010,3019.97,2026-02-08 00:38:00,0
T0021415,A00535,A00432,1205.08,2026-02-08 00:39:00,0
T0026139,A01305,A01549,9000.73,2026-02-08 00:41:00,1
T0016768,A00122,A01074,1606.75,2026-02-08 00:45:00,0
T0001451,A01584,A01426,16353.79,2026-02-08 00:47:00,0
T0019409,A01300,A01824,625.75,2026-02-08 00:49:00,0
T0012045,A01078,A01054,3833.35,2026-02-08 00:49:00,0
T0026148,A01712,A01305,28328.66,2026-02-08 00:50:00,1
T0010476,A01891,A01566,1103.32,2026-02-08 00:52:00,0
T0026137,A01305,A01600,15222.96,2026-02-08 00:53:00,1
T0010023,A01537,A00916,3180.49,2026-02-08 00:53:00,0
T0022688,A01001,A00585,785.27,2026-02-08 00:54:00,0
T0012716,A00326,A00354,2660.9,2026-02-08 00:55:00,0
T0020962,A01464,A01035,1974.25,2026-02-08 00:56:00,0
T0026142,A00797,A01305,39583.67,2026-02-08 00:56:00,1
T0006640,A01030,A00191,993.23,2026-02-08 00:58:00,0
T0026154,A01278,A01305,13948.97,2026-02-08 01:05:00,1
T0026149,A01305,A01500,24746.55,2026-02-08 01:06:00,1
T0008412,A00227,A01891,1035.01,2026-02-08 01:06:00,0
T0017205,A01164,A00621,2633.11,2026-02-08 01:10:00,0
T0026155,A01305,A00329,12351.16,2026-02-08 01:14:00,1
T0026143,A01305,A00494,37054.43,2026-02-08 01:16:00,1
T0001783,A01931,A00718,6374.47,2026-02-08 01:17:00,0
T0002713,A01290,A01122,735.61,2026-02-08 01:18:00,0
T0009948,A01327,A01835,2445.31,2026-02-08 01:19:00,0
T0022368,A01243,A00212,4119.12,2026-02-08 01:20:00,0
T0008162,A00409,A01183,6573.22,2026-02-08 01:23:00,0
T0023641,A00661,A01419,9792.69,2026-02-08 01:24:00,0
T0019400,A01303,A00047,6170.58,2026-02-08 01:29:00,0
T0026146,A00065,A01305,26696.02,2026-02-08 01:30:00,1
T0003251,A01538,A00445,4016.47,2026-02-08 01:31:00,0
T0026147,A01305,A01106,22493.05,2026-02-08 01:34:00,1
T0026152,A01866,A01305,13254.01,2026-02-08 01:36:00,1
T0020597,A00311,A01908,16064.76,2026-02-08 01:36:00,0
T0022425,A00659,A00509,2029.47,2026-02-08 01:38:00,0
T0026153,A01305,A00115,12352.25,2026-02-08 01:39:00,1
T0001681,A01388,A01246,2909.7,2026-02-08 01:40:00,0
T0003266,A00856,A01995,1238.53,2026-02-08 01:43:00,0
T0014434,A00795,A00799,3611.66,2026-02-08 01:47:00,0
T0007932,A01043,A00802,2503.27,2026-02-08 01:48:00,0
T0026150,A01309,A01305,16256.42,2026-02-08 01:50:00,1
T0026156,A01328,A01305,18099.44,2026-02-08 01:52:00,1
T0019841,A01712,A00405,7425.88,2026-02-08 01:52:00,0
T0012457,A00026,A00429,2190.43,2026-02-08 01:52:00,0
T0009586,A01768,A01320,4481.4,2026-02-08 01:53:00,0
T0026151,A01305,A01390,15185.44,2026-02-08 01:57:00,1
T0017979,A01087,A00810,8698.08,2026-02-08 02:00:00,0
T0015698,A01655,A01626,9642.16,2026-02-08 02:00:00,0
T0011079,A00547,A01844,14219.29,2026-02-08 02:01:00,0
T0001260,A00264,A01098,5209.96,2026-02-08 02:02:00,0
T0026157,A01305,A00542,16629.15,2026-02-08 02:04:00,1
T0013613,A01465,A00556,1450.58,2026-02-08 02:09:00,0
T0021382,A01876,A01768,22153.89,2026-02-08 02:10:00,0
T0011188,A00536,A00026,6805.01,2026-02-08 02:14:00,0
T0014540,A01044,A00045,4131.44,2026-02-08 02:16:00,0
T0017091,A00258,A00687,5050.94,2026-02-08 02:19:00,0
T0023833,A00533,A01530,6961.06,2026-02-08 02:20:00,0
T0012881,A01344,A01758,353.15,2026-02-08 02:25:00,0
T0024960,A00792,A01151,2846.43,2026-02-08 02:25:00,0
T0014567,A01983,A00167,4632.35,2026-02-08 02:27:00,0
T0024617,A00815,A00059,2257.09,2026-02-08 02:43:00,0
T0016623,A01453,A00916,2123.17,2026-02-08 02:44:00,0
T0017981,A01092,A00439,10848.13,2026-02-08 02:46:00,0
T0011860,A00964,A01190,4543.08,2026-02-08 02:47:00,0
T0010503,A01872,A01386,3212.12,2026-02-08 02:49:00,0
T0005998,A01106,A00095,4759.75,2026-02-08 02:51:00,0
T0014281,A01324,A00956,12385.52,2026-02-08 02:53:00,0
T0021054,A01540,A00766,185.83,2026-02-08 02:56:00,0
T0010401,A01997,A01098,2755.66,2026-02-08 02:57:00,0
T0002730,A00919,A01610,10207.46,2026-02-08 02:59:00,0
T0012939,A00057,A01346,11188.23,2026-02-08 03:04:00,0
T0011864,A01231,A00134,2507.86,2026-02-08 03:12:00,0
T0008621,A00181,A00154,5959.94,2026-02-08 03:12:00,0
T0004354,A00167,A01686,4465.84,2026-02-08 03:16:00,0
T0012335,A01985,A00649,800.88,2026-02-08 03:17:00,0
T0007309,A01986,A01215,1127.44,2026-02-08 03:19:00,0
T0008768,A00127,A00462,3141.51,2026-02-08 03:24:00,0
T0000143,A01187,A00667,3585.43,2026-02-08 03:27:00,0
T0012734,A00529,A00851,1989.19,2026-02-08 03:30:00,0
T0020211,A00429,A01927,3077.18,2026-02-08 03:31:00,0
T0016175,A01750,A01264,1053.14,2026-02-08 03:38:00,0
T0020603,A00887,A00561,4250.77,2026-02-08 03:43:00,0
T0008038,A00082,A00916,2741.38,2026-02-08 03:48:00,0
T0003551,A01686,A00322,621.5,2026-02-08 03:50:00,0
T0012668,A00606,A00580,4925.76,2026-02-08 03:51:00,0
T0019385,A00945,A00758,162.14,2026-02-08 03:52:00,0
T0009653,A00441,A00975,13608.12,2026-02-08 03:53:00,0
T0016682,A00285,A01475,1064.59,2026-02-08 03:53:00,0
T0004744,A01520,A00818,14828.99,2026-02-08 03:57:00,0
T0016206,A01698,A00594,12235.49,2026-02-08 03:59:00,0
T0010077,A00758,A01878,1014.03,2026-02-08 03:59:00,0
T0000854,A01992,A00605,12338.8,2026-02-08 03:59:00,0
T0024970,A00812,A00913,1769.51,2026-02-08 04:07:00,0
T0015401,A01376,A01796,6331.75,2026-02-08 04:20:00,0
T0020706,A00992,A00851,4270.65,2026-02-08 04:25:00,0
T0000336,A00558,A00739,1305.71,2026-02-08 04:26:00,0
T0020454,A00699,A01779,4994.71,2026-02-08 04:31:00,0
T0016578,A00865,A01718,12778.23,2026-02-08 04:34:00,0
T0016996,A00900,A01138,8546.78,2026-02-08 04:35:00,0
T0013651,A01777,A00635,17212.23,2026-02-08 04:38:00,0
T0003681,A01040,A00673,2011.17,2026-02-08 04:43:00,0
T0006389,A00184,A00279,6342.06,2026-02-08 04:48:00,0
T0023781,A01274,A01843,4418.85,2026-02-08 04:56:00,0
T0007975,A01201,A01641,4108.98,2026-02-08 05:00:00,0
T0006663,A01922,A00242,198.83,2026-02-08 05:03:00,0
T0005217,A00042,A00497,1795.41,2026-02-08 05:03:00,0
T0024784,A01209,A00924,3394.5,2026-02-08 05:03:00,0
T0005488,A00534,A01063,1463.43,2026-02-08 05:12:00,0
T0008407,A01423,A00095,541.34,2026-02-08 05:13:00,0
T0002185,A00156,A00430,13813.94,2026-02-08 05:18:00,0
T0013325,A00031,A01415,13551.43,2026-02-08 05:26:00,0
T0024898,A01573,A01068,1220.4,2026-02-08 05:27:00,0
T0024341,A01617,A00777,3954.6,2026-02-08 05:27:00,0
T0008937,A00210,A01660,28027.08,2026-02-08 05:30:00,0
T0015304,A00905,A01597,5232.89,2026-02-08 05:30:00,0
T0011993,A01367,A01335,1156.34,2026-02-08 05:33:00,0
T0019104,A00331,A00277,1554.37,2026-02-08 05:33:00,0
T0023810,A01545,A00081,511.19,2026-02-08 05:36:00,0
T0002518,A01547,A01993,2368.95,2026-02-08 05:37:00,0
T0001061,A00096,A00569,172.68,2026-02-08 05:38:00,0
T0016304,A00219,A01909,1832.47,2026-02-08 05:38:00,0
T0014077,A01406,A01127,5216.92,2026-02-08 05:43:00,0
T0004952,A00638,A01881,6567.7,2026-02-08 05:52:00,0
T0014375,A01782,A00140,6524.92,2026-02-08 06:00:00,0
T0009221,A00217,A01168,2468.6,2026-02-08 06:07:00,0
T0020493,A00850,A01356,2559.21,2026-02-08 06:09:00,0
T0020497,A00907,A00699,2194.15,2026-02-08 06:09:00,0
T0010621,A01914,A00744,4665.41,2026-02-08 06:11:00,0
T0006916,A01328,A01115,1003.84,2026-02-08 06:16:00,0
T0005102,A01091,A00358,3821.22,2026-02-08 06:16:00,0
T0024879,A00506,A01003,7561.46,2026-02-08 06:18:00,0
T0009842,A00795,A00679,1724.7,2026-02-08 06:19:00,0
T0016693,A00876,A00587,2181.72,2026-02-08 06:30:00,0
T0017551,A01138,A01822,1033.37,2026-02-08 06:31:00,0
T0015087,A01057,A00643,6199.46,2026-02-08 06:32:00,0
T0022352,A01806,A01510,1900.51,2026-02-08 06:38:00,0
T0019169,A00302,A00938,3657.17,2026-02-08 06:39:00,0
T0016383,A01158,A00490,3908.99,2026-02-08 06:45:00,0
T0013539,A01688,A01380,2065.19,2026-02-08 06:49:00,0
T0008094,A01867,A01021,3108.5,2026-02-08 06:50:00,0
T0002127,A01367,A00593,9084.47,2026-02-08 06:54:00,0
T0007762,A01381,A00374,1068.53,2026-02-08 06:57:00,0
T0018966,A00763,A01950,6530.05,2026-02-08 07:03:00,0
T0005351,A01930,A01281,4339.25,2026-02-08 07:06:00,0
T0020757,A00501,A00951,2662.07,2026-02-08 07:12:00,0
T0010262,A00480,A00655,5383.48,2026-02-08 07:16:00,0
T0013243,A01831,A01179,397.42,2026-02-08 07:19:00,0
T0006934,A00002,A00287,7179.35,2026-02-08 07:23:00,0
T0015587,A01298,A00963,5349.32,2026-02-08 07:28:00,0
T0002436,A00054,A01960,2613.71,2026-02-08 07:30:00,0
T0013512,A00977,A01944,524.93,2026-02-08 07:36:00,0
T0010752,A01704,A01010,314.66,2026-02-08 07:37:00,0
T0009422,A00452,A01824,3992.48,2026-02-08 07:38:00,0
T0009759,A01327,A01957,1717.94,2026-02-08 07:38:00,0
T0014543,A00692,A00306,3682.62,2026-02-08 07:39:00,0
T0017089,A01045,A00632,189.08,2026-02-08 07:42:00,0
T0002737,A00166,A00836,4197.89,2026-02-08 07:44:00,0
T0001945,A01990,A01907,2059.85,2026-02-08 07:51:00,0
T0015725,A00592,A00561,1275.02,2026-02-08 08:01:00,0
T0000480,A01163,A01054,2623.02,2026-02-08 08:03:00,0
T0008874,A01180,A00557,4737.67,2026-02-08 08:10:00,0
T0002248,A00095,A00562,2467.3,2026-02-08 08:12:00,0
T0019117,A01329,A01026,3107.8,2026-02-08 08:16:00,0
T0010211,A01375,A00498,4458.27,2026-02-08 08:25:00,0
T0016380,A00165,A01760,1166.57,2026-02-08 08:29:00,0
T0021195,A00009,A01145,712.52,2026-02-08 08:29:00,0
T0019599,A01043,A01426,5151.11,2026-02-08 08:37:00,0
T0021530,A01505,A00756,1044.06,2026-02-08 08:52:00,0
T0023654,A01933,A00912,3063.01,2026-02-08 08:57:00,0
T0008942,A00315,A01551,2577.69,2026-02-08 08:59:00,0
T0020859,A01788,A01303,2957.21,2026-02-08 09:08:00,0
T0010962,A00900,A01391,1410.8,2026-02-08 09:10:00,0
T0003146,A00071,A00534,1469.05,2026-02-08 09:17:00,0
T0020056,A00648,A00501,6560.78,2026-02-08 09:18:00,0
T0013058,A01963,A00326,2557.83,2026-02-08 09:19:00,0
T0006556,A01833,A01827,2675.42,2026-02-08 09:20:00,0
T0014331,A00698,A01614,2378.01,2026-02-08 09:22:00,0
T0007614,A01115,A01217,13427.53,2026-02-08 09:29:00,0
T0023776,A01400,A01162,1915.58,2026-02-08 09:30:00,0
T0007925,A01143,A01968,5435.64,2026-02-08 09:33:00,0
T0021308,A00215,A01325,2899.94,2026-02-08 09:34:00,0
T0018137,A01955,A01717,3212.1,2026-02-08 09:38:00,0
T0019100,A01151,A01614,6752.62,2026-02-08 09:40:00,0
T0004381,A01947,A00243,3555.28,2026-02-08 09:41:00,0
T0012931,A01237,A00496,1595.42,2026-02-08 09:43:00,0
T0010873,A01789,A01966,5484.81,2026-02-08 09:45:00,0
T0005656,A01500,A01204,8186.77,2026-02-08 09:47:00,0
T0000779,A01081,A00038,5545.11,2026-02-08 09:52:00,0
T0001639,A01493,A01274,1025.02,2026-02-08 09:54:00,0
T0001121,A01758,A00111,9769.6,2026-02-08 10:00:00,0
T0005145,A00905,A00146,3372.74,2026-02-08 10:08:00,0
T0010304,A00286,A01366,3784.76,2026-02-08 10:17:00,0
T0007633,A00859,A00427,6029.0,2026-02-08 10:21:00,0
T0004815,A01526,A01979,2326.8,2026-02-08 10:38:00,0
T0019053,A01408,A00060,4987.25,2026-02-08 10:39:00,0
T0011258,A01395,A01929,1882.57,2026-02-08 10:45:00,0
T0011997,A01418,A01974,6891.29,2026-02-08 10:52:00,0
T0005852,A01905,A00110,5499.06,2026-02-08 10:52:00,0
T0000479,A00943,A01347,9132.32,2026-02-08 10:54:00,0
T0006108,A00971,A00160,5085.8,2026-02-08 10:55:00,0
T0007298,A01332,A00088,1457.51,2026-02-08 10:56:00,0
T0003197,A01534,A00618,453.43,2026-02-08 11:01:00,0
T0000711,A00866,A00184,2706.16,2026-02-08 11:02:00,0
T0018166,A00571,A01882,1580.03,2026-02-08 11:07:00,0
T0024076,A00282,A00933,2387.45,2026-02-08 11:09:00,0
T0016297,A00885,A00283,1430.36,2026-02-08 11:09:00,0
T0002328,A01499,A01900,5976.19,2026-02-08 11:09:00,0
T0017978,A00724,A00376,9810.76,2026-02-08 11:17:00,0
T0015013,A01060,A00536,9391.13,2026-02-08 11:18:00,0
T0011007,A01340,A01345,1426.67,2026-02-08 11:19:00,0
T0001395,A00964,A00903,3585.6,2026-02-08 11:23:00,0
T0018159,A01631,A00162,2746.51,2026-02-08 11:27:00,0
T0017030,A00104,A01488,3234.55,2026-02-08 11:38:00,0
T0021220,A00146,A00292,5390.65,2026-02-08 11:39:00,0
T0018822,A00454,A00401,25620.91,2026-02-08 11:40:00,0
T0020376,A01368,A01768,2711.42,2026-02-08 11:41:00,0
T0003896,A01369,A00528,12009.51,2026-02-08 11:42:00,0
T0008114,A01580,A00573,1225.54,2026-02-08 11:43:00,0
T0002071,A01777,A00046,10261.26,2026-02-08 11:53:00,0
T0000217,A01031,A01393,2352.38,2026-02-08 11:54:00,0
T0008622,A01105,A00004,2244.62,2026-02-08 12:01:00,0
T0015715,A01842,A00122,1307.38,2026-02-08 12:02:00,0
T0023604,A01950,A01007,18894.06,2026-02-08 12:13:00,0
T0014991,A01941,A01190,7430.82,2026-02-08 12:18:00,0
T0012236,A01440,A01554,29782.46,2026-02-08 12:19:00,0
T0008951,A01947,A00184,888.25,2026-02-08 12:24:00,0
T0005873,A00924,A00754,1199.13,2026-02-08 12:28:00,0
T0017435,A00754,A00798,2274.94,2026-02-08 12:29:00,0
T0019116,A01804,A00517,2733.41,2026-02-08 12:30:00,0
T0014287,A00253,A01177,3873.28,2026-02-08 12:32:00,0
T0006822,A00264,A00464,1251.47,2026-02-08 12:33:00,0
T0013053,A00059,A00021,26028.81,2026-02-08 12:34:00,0
T0009492,A01074,A00655,1933.99,2026-02-08 12:35:00,0
T0009349,A01678,A01581,2139.09,2026-02-08 12:37:00,0
T0015039,A01966,A00731,3028.39,2026-02-08 12:37:00,0
T0004550,A01605,A00196,12006.23,2026-02-08 12:38:00,0
T0021383,A01947,A01201,10541.0,2026-02-08 12:38:00,0
T0022775,A01830,A01243,7577.22,2026-02-08 12:39:00,0
T0016356,A00494,A00552,1302.26,2026-02-08 12:50:00,0
T0017939,A00322,A00511,4294.8,2026-02-08 12:52:00,0
T0017725,A01902,A00253,16292.48,2026-02-08 12:53:00,0
T0000903,A01021,A01303,10704.85,2026-02-08 12:58:00,0
T0010833,A00886,A01194,2319.64,2026-02-08 12:59:00,0
T0011587,A00356,A00231,1161.22,2026-02-08 13:01:00,0
T0018507,A00930,A00251,2697.16,2026-02-08 13:03:00,0
T0006008,A01228,A01373,9321.4,2026-02-08 13:05:00,0
T0010383,A01333,A01455,3294.43,2026-02-08 13:05:00,0
T0006016,A01618,A01189,26332.58,2026-02-08 13:11:00,0
T0017400,A01963,A00807,5589.98,2026-02-08 13:14:00,0
T0009612,A01098,A01256,1809.4,2026-02-08 13:23:00,0
T0001968,A00811,A01705,2453.06,2026-02-08 13:24:00,0
T0019018,A00139,A01800,1413.92,2026-02-08 13:24:00,0
T0022776,A00489,A00429,1100.7,2026-02-08 13:26:00,0
T0019226,A01029,A00259,2481.66,2026-02-08 13:31:00,0
T0016022,A00821,A01363,6796.43,2026-02-08 13:33:00,0
T0022810,A00189,A01859,8028.9,2026-02-08 13:43:00,0
T0000561,A00648,A01117,23751.5,2026-02-08 13:45:00,0
T0005890,A01001,A00331,2373.88,2026-02-08 13:49:00,0
T0000299,A00591,A00335,5595.0,2026-02-08 13:52:00,0
T0023608,A00895,A01543,2197.17,2026-02-08 13:56:00,0
T0023802,A00898,A01182,3028.99,2026-02-08 14:00:00,0
T0010492,A01910,A00121,1004.36,2026-02-08 14:00:00,0
T0016462,A01305,A00801,4881.06,2026-02-08 14:01:00,0
T0023847,A00308,A01350,1309.6,2026-02-08 14:07:00,0
T0014355,A01962,A00251,19107.77,2026-02-08 14:09:00,0
T0010578,A00491,A01615,4396.87,2026-02-08 14:09:00,0
T0001696,A01970,A01942,1096.27,2026-02-08 14:12:00,0
T0001423,A00789,A01897,1287.93,2026-02-08 14:19:00,0
T0003164,A01608,A00366,939.77,2026-02-08 14:23:00,0
T0012688,A01941,A01965,9626.5,2026-02-08 14:26:00,0
T0020781,A00128,A01842,1791.67,2026-02-08 14:27:00,0
T0015717,A00700,A01053,1245.74,2026-02-08 14:31:00,0
T0023731,A01068,A01959,1515.03,2026-02-08 14:35:00,0
T0021969,A00342,A01275,2186.06,2026-02-08 14:37:00,0
T0002936,A00079,A01813,1629.49,2026-02-08 14:38:00,0
T0024458,A00887,A00092,1820.06,2026-02-08 14:48:00,0
T0011734,A00982,A01141,1376.32,2026-02-08 14:50:00,0
T0021995,A00134,A00576,8958.8,2026-02-08 14:52:00,0
T0012869,A00840,A01387,962.45,2026-02-08 14:52:00,0
T0013070,A00507,A00728,3951.83,2026-02-08 14:53:00,0
T0017838,A00192,A01910,6184.76,2026-02-08 14:54:00,0
T0016988,A01642,A00139,3856.76,2026-02-08 14:59:00,0
T0020661,A00192,A01441,4453.73,2026-02-08 15:07:00,0
T0011282,A01267,A01009,2190.28,2026-02-08 15:07:00,0
T0015189,A00647,A01587,2972.19,2026-02-08 15:09:00,0
T0023910,A00574,A00087,885.31,2026-02-08 15:15:00,0
T0004066,A01748,A01605,3602.3,2026-02-08 15:21:00,0
T0023477,A00436,A01251,6350.64,2026-02-08 15:24:00,0
T0017295,A01304,A00102,6361.79,2026-02-08 15:26:00,0
T0015585,A00264,A00540,8802.94,2026-02-08 15:29:00,0
T0003129,A01839,A00579,1975.36,2026-02-08 15:32:00,0
T0018385,A00124,A01572,898.34,2026-02-08 15:33:00,0
T0019927,A00846,A01014,608.8,2026-02-08 15:34:00,0
T0000424,A00476,A01716,5683.8,2026-02-08 15:46:00,0
T0001950,A01425,A01976,506.22,2026-02-08 15:47:00,0
T0019828,A01994,A00645,2655.91,2026-02-08 15:49:00,0
T0009403,A01662,A00310,2422.81,2026-02-08 15:53:00,0
T0008513,A00909,A00546,4815.65,2026-02-08 16:00:00,0
T0007656,A01314,A01982,13628.96,2026-02-08 16:01:00,0
T0002483,A00950,A00853,1384.84,2026-02-08 16:03:00,0
T0005044,A01476,A01565,6823.03,2026-02-08 16:05:00,0
T0002839,A00666,A00506,2542.63,2026-02-08 16:07:00,0
T0000728,A00220,A01045,1737.57,2026-02-08 16:14:00,0
T0008659,A00455,A01430,3382.3,2026-02-08 16:14:00,0
T0017655,A00389,A00952,4292.87,2026-02-08 16:15:00,0
T0024330,A00473,A01266,52423.32,2026-02-08 16:18:00,0
T0006175,A01307,A01662,2290.88,2026-02-08 16:24:00,0
T0022507,A01652,A00097,2229.87,2026-02-08 16:24:00,0
T0015614,A00800,A00689,1375.52,2026-02-08 16:28:00,0
T0011029,A00963,A00918,3808.14,2026-02-08 16:32:00,0
T0017723,A00418,A01762,437.65,2026-02-08 16:32:00,0
T0008078,A01869,A00219,4268.66,2026-02-08 16:36:00,0
T0002892,A01607,A00662,6426.64,2026-02-08 16:45:00,0
T0005877,A00761,A00583,4362.4,2026-02-08 16:47:00,0
T0007561,A01147,A01764,964.31,2026-02-08 16:55:00,0
T0022332,A00408,A01190,759.8,2026-02-08 16:56:00,0
T0001910,A00371,A01391,16856.89,2026-02-08 16:57:00,0
T0013011,A00497,A00700,1099.09,2026-02-08 17:02:00,0
T0003424,A00921,A00630,504.71,2026-02-08 17:04:00,0
T0009212,A01051,A01841,10028.43,2026-02-08 17:12:00,0
T0017680,A01511,A00719,4880.24,2026-02-08 17:12:00,0
T0007412,A00645,A01909,2375.72,2026-02-08 17:27:00,0
T0006149,A00018,A01422,3856.83,2026-02-08 17:30:00,0
T0023249,A00167,A01620,1088.95,2026-02-08 17:37:00,0
T0017727,A01097,A00808,6317.57,2026-02-08 17:39:00,0
T0007439,A01013,A00321,5601.98,2026-02-08 17:44:00,0
T0004925,A01099,A01683,1805.81,2026-02-08 17:49:00,0
T0023705,A00803,A01065,1480.62,2026-02-08 17:51:00,0
T0005675,A01297,A01296,3041.5,2026-02-08 17:55:00,0
T0002930,A01886,A00215,7109.27,2026-02-08 17:57:00,0
T0001234,A00461,A00858,1334.52,2026-02-08 17:59:00,0
T0016105,A00851,A00027,27479.72,2026-02-08 18:07:00,0
T0014697,A01826,A00520,1376.12,2026-02-08 18:08:00,0
T0009156,A01868,A01094,4075.8,2026-02-08 18:10:00,0
T0003100,A00220,A00862,1470.13,2026-02-08 18:22:00,0
T0024197,A00012,A00136,1295.77,2026-02-08 18:26:00,0
T0019492,A01277,A01025,3142.02,2026-02-08 18:30:00,0
T0010723,A01023,A00157,3201.22,2026-02-08 18:39:00,0
T0018226,A00589,A00157,1406.66,2026-02-08 18:39:00,0
T0005492,A00896,A00478,2041.09,2026-02-08 18:39:00,0
T0021359,A00387,A00039,1045.38,2026-02-08 18:45:00,0
T0012377,A00452,A00094,480.29,2026-02-08 18:47:00,0
T0017717,A01783,A01815,2578.01,2026-02-08 18:50:00,0
T0001195,A01272,A00688,4630.75,2026-02-08 18:50:00,0
T0002963,A00562,A00582,1036.33,2026-02-08 18:58:00,0
